,year,month,tmax,tmin,af,rain,sun,station
30920,1987.0,3.0,6.7,0.8,11.0,146.5,117.9,stornoway
30921,1987.0,4.0,10.4,4.7,1.0,43.6,123.1,stornoway
30922,1987.0,5.0,11.1,5.4,0.0,64.6,182.7,stornoway
30923,1987.0,6.0,12.6,7.3,0.0,56.6,186.9,stornoway
30924,1987.0,7.0,15.3,10.5,0.0,60.4,82.3,stornoway
30925,1987.0,8.0,15.1,10.0,0.0,70.2,96.4,stornoway
30926,1987.0,9.0,14.1,8.4,0.0,144.7,147.7,stornoway
30927,1987.0,10.0,11.0,5.3,0.0,130.3,118.6,stornoway
30928,1987.0,11.0,9.0,4.7,0.0,87.9,34.5,stornoway
30929,1987.0,12.0,8.2,3.0,10.0,125.6,42.3,stornoway
30930,1988.0,1.0,6.5,2.0,5.0,141.1,40.5,stornoway
30931,1988.0,2.0,7.0,2.2,4.0,119.9,59.7,stornoway
30932,1988.0,3.0,7.8,2.2,9.0,146.8,99.2,stornoway
30933,1988.0,4.0,9.3,4.3,2.0,75.9,121.6,stornoway
30934,1988.0,5.0,13.0,6.7,0.0,43.3,184.2,stornoway
30935,1988.0,6.0,14.4,9.5,0.0,26.4,133.0,stornoway
30936,1988.0,7.0,14.9,10.3,0.0,164.5,105.6,stornoway
30937,1988.0,8.0,15.2,10.2,0.0,108.2,92.4,stornoway
30938,1988.0,9.0,14.0,9.3,0.0,129.0,80.1,stornoway
30939,1988.0,10.0,11.5,6.6,0.0,136.3,70.4,stornoway
30940,1988.0,11.0,9.1,4.6,1.0,93.2,38.3,stornoway
30941,1988.0,12.0,9.5,4.6,0.0,110.6,17.6,stornoway
30942,1989.0,1.0,9.8,4.7,0.0,217.23783432367514,27.5,stornoway
30943,1989.0,2.0,7.8,1.7,2.0,181.1,56.7,stornoway
30944,1989.0,3.0,8.2,2.3,5.0,162.5,109.4,stornoway
30945,1989.0,4.0,8.6,2.7,6.0,51.1,136.7,stornoway
30946,1989.0,5.0,12.6,6.2,0.0,48.3,191.1,stornoway
30947,1989.0,6.0,13.7,7.9,0.0,74.5,157.1,stornoway
30948,1989.0,7.0,17.0,11.1,0.0,65.4,154.7,stornoway
30949,1989.0,8.0,15.3,10.2,0.0,173.5,107.4,stornoway
30950,1989.0,9.0,14.0,7.8,0.0,93.6,120.8,stornoway
30951,1989.0,10.0,11.9,7.2,0.0,217.23783432367514,62.5,stornoway
30952,1989.0,11.0,9.0,3.7,0.0,57.7,55.6,stornoway
30953,1989.0,12.0,7.2,2.3,5.0,111.9,31.7,stornoway
30954,1990.0,1.0,8.1,2.9,4.0,202.0,28.3,stornoway
30955,1990.0,2.0,7.3,2.0,3.0,217.23783432367514,57.6,stornoway
30956,1990.0,3.0,9.0,3.7,2.0,206.1,63.4,stornoway
30957,1990.0,4.0,9.5,3.6,2.0,106.4,159.7,stornoway
30958,1990.0,5.0,13.0,6.9,0.0,56.7,233.9,stornoway
30959,1990.0,6.0,14.2,9.0,0.0,77.6,105.3,stornoway
30960,1990.0,7.0,16.7,10.4,0.0,112.8,185.4,stornoway
30961,1990.0,8.0,15.9,11.2,0.0,84.9,95.9,stornoway
30962,1990.0,9.0,13.5,7.8,0.0,121.4,97.5,stornoway
30963,1990.0,10.0,12.4,7.4,0.0,93.5,97.4,stornoway
30964,1990.0,11.0,8.6,4.1,1.0,82.3,42.9,stornoway
30965,1990.0,12.0,7.8,2.3,7.0,135.7,12.7,stornoway
30966,1991.0,1.0,6.7,2.0,7.0,107.1,39.8,stornoway
30967,1991.0,2.0,6.2,1.1,8.0,52.9,67.4,stornoway
30968,1991.0,3.0,9.1,4.1,0.0,71.0,91.3,stornoway
30969,1991.0,4.0,9.5,4.2,0.0,82.2,114.7,stornoway
30970,1991.0,5.0,11.8,6.9,0.0,34.3,130.0,stornoway
30971,1991.0,6.0,12.6,6.8,0.0,69.6,165.9,stornoway
30972,1991.0,7.0,17.3,12.3,0.0,52.1,170.5,stornoway
30973,1991.0,8.0,16.9,11.7,0.0,83.2,128.2,stornoway
30974,1991.0,9.0,14.4,8.6,0.0,104.2,114.4,stornoway
30975,1991.0,10.0,11.0,6.3,0.0,116.3,50.3,stornoway
30976,1991.0,11.0,9.0,4.0,1.0,214.9,35.2,stornoway
30977,1991.0,12.0,9.2,4.3,0.0,85.0,14.5,stornoway
30978,1992.0,1.0,8.5,4.0,1.0,72.7,15.6,stornoway
30979,1992.0,2.0,8.3,3.4,2.0,145.7,45.3,stornoway
30980,1992.0,3.0,8.2,2.5,4.0,158.2,67.0,stornoway
30981,1992.0,4.0,9.5,4.6,0.0,94.1,104.2,stornoway
30982,1992.0,5.0,14.5,6.9,0.0,50.2,247.8,stornoway
30983,1992.0,6.0,15.9,9.6,0.0,33.5,186.5,stornoway
30984,1992.0,7.0,15.3,10.3,0.0,127.8,110.6,stornoway
30985,1992.0,8.0,15.1,10.1,0.0,191.2,123.3,stornoway
30986,1992.0,9.0,13.4,7.9,0.0,149.1,87.0,stornoway
30987,1992.0,10.0,10.0,4.6,1.0,130.7,68.2,stornoway
30988,1992.0,11.0,8.4,3.3,0.0,170.7,32.6,stornoway
30989,1992.0,12.0,7.1,2.2,8.0,123.3,14.1,stornoway
30990,1993.0,1.0,7.2,1.5,5.0,217.23783432367514,18.3,stornoway
30991,1993.0,2.0,8.2,4.7,2.0,57.1,22.9,stornoway
30992,1993.0,3.0,8.4,3.3,5.0,79.7,103.7,stornoway
30993,1993.0,4.0,10.0,5.1,0.0,79.9,140.9,stornoway
30994,1993.0,5.0,11.1,5.7,0.0,52.8,217.1,stornoway
30995,1993.0,6.0,13.5,8.9,0.0,89.3,102.2,stornoway
30996,1993.0,7.0,14.3,9.5,0.0,81.1,70.1,stornoway
30997,1993.0,8.0,14.6,9.4,0.0,44.9,86.9,stornoway
30998,1993.0,9.0,13.7,8.7,0.0,37.9,114.7,stornoway
30999,1993.0,10.0,10.1,5.8,1.0,78.7,53.3,stornoway
31000,1993.0,11.0,8.8,4.0,3.0,63.2,61.9,stornoway
31001,1993.0,12.0,5.8,1.5,7.0,178.8,21.3,stornoway
31002,1994.0,1.0,6.8,1.8,6.0,154.3,26.7,stornoway
31003,1994.0,2.0,5.9,2.3,3.0,57.4,85.5,stornoway
31004,1994.0,3.0,7.2,1.9,6.0,163.7,98.3,stornoway
31005,1994.0,4.0,9.2,3.3,1.0,103.8,131.4,stornoway
31006,1994.0,5.0,11.3,5.5,0.0,36.2,294.1,stornoway
31007,1994.0,6.0,13.5,8.2,0.0,112.1,134.6,stornoway
31008,1994.0,7.0,16.4,10.8,0.0,49.5,146.0,stornoway
31009,1994.0,8.0,15.0,10.0,0.0,104.8,109.4,stornoway
31010,1994.0,9.0,13.4,8.3,0.0,130.6,121.0,stornoway
31011,1994.0,10.0,11.4,6.3,0.0,64.3,77.2,stornoway
31012,1994.0,11.0,11.0,6.6,0.0,121.4,44.1,stornoway
31013,1994.0,12.0,8.3,2.6,5.0,189.7,29.6,stornoway
31014,1995.0,1.0,6.6,1.1,8.0,212.3,30.4,stornoway
31015,1995.0,2.0,6.6,1.1,6.0,155.1,57.9,stornoway
31016,1995.0,3.0,6.4,0.9,13.0,134.6,88.4,stornoway
31017,1995.0,4.0,9.1,4.0,2.0,65.4,96.2,stornoway
31018,1995.0,5.0,11.5,5.5,3.0,60.0,156.0,stornoway
31019,1995.0,6.0,14.3,8.4,0.0,26.8,195.2,stornoway
31020,1995.0,7.0,17.3,10.6,0.0,57.0,176.9,stornoway
31021,1995.0,8.0,17.9,11.5,0.0,32.2,194.0,stornoway
31022,1995.0,9.0,14.3,8.9,0.0,131.2,99.6,stornoway
31023,1995.0,10.0,13.1,7.6,0.0,191.1,87.7,stornoway
31024,1995.0,11.0,10.2,5.3,0.0,121.7,50.1,stornoway
31025,1995.0,12.0,6.2,1.1,11.0,45.4,56.5,stornoway
31026,1996.0,1.0,8.1,4.4,2.0,69.5,37.8,stornoway
31027,1996.0,2.0,6.6,1.1,10.0,74.1,58.0,stornoway
31028,1996.0,3.0,7.5,2.8,3.0,45.1,92.9,stornoway
31029,1996.0,4.0,10.2,4.6,1.0,86.3,106.2,stornoway
31030,1996.0,5.0,10.8,4.4,1.0,68.1,234.5,stornoway
31031,1996.0,6.0,14.0,8.8,0.0,57.9,142.1,stornoway
31032,1996.0,7.0,15.2,9.8,0.0,80.1,107.0,stornoway
31033,1996.0,8.0,16.0,11.1,0.0,70.6,91.9,stornoway
31034,1996.0,9.0,15.4,10.0,0.0,74.4,150.3,stornoway
31035,1996.0,10.0,12.5,6.9,0.0,211.6,73.2,stornoway
31036,1996.0,11.0,7.5,1.9,8.0,201.1,57.0,stornoway
31037,1996.0,12.0,6.8,1.5,12.0,60.7,42.8,stornoway
31038,1997.0,1.0,7.4,2.6,9.0,56.8,41.8,stornoway
31039,1997.0,2.0,7.9,2.0,1.0,217.23783432367514,66.8,stornoway
31040,1997.0,3.0,9.6,4.8,1.0,119.5,82.8,stornoway
31041,1997.0,4.0,10.4,4.8,1.0,73.0,104.0,stornoway
31042,1997.0,5.0,11.7,6.2,1.0,85.2,196.0,stornoway
31043,1997.0,6.0,13.7,8.7,0.0,56.5,168.7,stornoway
31044,1997.0,7.0,17.4,11.0,0.0,51.5,166.8,stornoway
31045,1997.0,8.0,18.7,12.2,0.0,38.6,211.2,stornoway
31046,1997.0,9.0,14.5,8.9,0.0,105.2,113.2,stornoway
31047,1997.0,10.0,12.1,6.7,0.0,55.5,83.0,stornoway
31048,1997.0,11.0,10.8,6.3,0.0,98.1,47.8,stornoway
31049,1997.0,12.0,8.8,4.0,0.0,153.5,31.5,stornoway
31050,1998.0,1.0,7.8,3.2,4.0,181.5,33.5,stornoway
31051,1998.0,2.0,9.4,5.0,1.0,209.7,27.8,stornoway
31052,1998.0,3.0,8.4,3.6,5.0,143.5,63.1,stornoway
31053,1998.0,4.0,9.0,3.3,3.0,62.7,200.8,stornoway
31054,1998.0,5.0,12.8,6.9,0.0,30.6,168.2,stornoway
31055,1998.0,6.0,13.2,7.8,0.0,73.1,206.3,stornoway
31056,1998.0,7.0,15.2,10.2,0.0,94.9,106.6,stornoway
31057,1998.0,8.0,15.7,10.2,0.0,53.4,120.9,stornoway
31058,1998.0,9.0,15.3,10.3,0.0,54.6,123.1,stornoway
31059,1998.0,10.0,10.7,5.7,1.0,152.3,103.2,stornoway
31060,1998.0,11.0,9.0,3.5,4.0,158.3,64.1,stornoway
31061,1998.0,12.0,8.4,3.3,7.0,165.8,24.7,stornoway
31062,1999.0,1.0,7.1,2.6,4.0,206.3,37.8,stornoway
31063,1999.0,2.0,6.7,1.5,6.0,129.4,58.2,stornoway
31064,1999.0,3.0,8.5,3.2,4.0,153.7,108.4,stornoway
31065,1999.0,4.0,10.5,5.0,2.0,107.4,146.4,stornoway
31066,1999.0,5.0,12.6,7.0,0.0,103.8,184.1,stornoway
31067,1999.0,6.0,13.3,8.4,0.0,104.6,124.2,stornoway
31068,1999.0,7.0,16.4,10.6,0.0,70.5,176.3,stornoway
31069,1999.0,8.0,16.4,10.8,0.0,54.5,194.0,stornoway
31070,1999.0,9.0,15.3,10.4,0.0,118.7,114.2,stornoway
31071,1999.0,10.0,12.3,7.5,0.0,132.3,84.7,stornoway
31072,1999.0,11.0,9.7,4.5,1.0,151.8,38.1,stornoway
31073,1999.0,12.0,6.4,1.3,8.0,214.0,31.1,stornoway
31074,2000.0,1.0,7.8,3.1,0.0,195.1,32.8,stornoway
31075,2000.0,2.0,7.5,2.3,3.0,202.3,56.6,stornoway
31076,2000.0,3.0,9.2,4.0,2.0,120.7,84.6,stornoway
31077,2000.0,4.0,8.8,3.5,5.0,81.5,150.0,stornoway
31078,2000.0,5.0,12.9,6.1,0.0,53.5,239.6,stornoway
31079,2000.0,6.0,13.3,7.9,0.0,80.6,181.5,stornoway
31080,2000.0,7.0,15.2,10.4,0.0,22.7,141.5,stornoway
31081,2000.0,8.0,16.5,11.1,0.0,74.7,146.6,stornoway
31082,2000.0,9.0,15.4,10.1,0.0,97.3,133.2,stornoway
31083,2000.0,10.0,12.1,7.5,0.0,190.3,96.2,stornoway
31084,2000.0,11.0,8.8,3.5,0.0,110.8,52.3,stornoway
31085,2000.0,12.0,7.5,3.6,7.0,148.1,23.1,stornoway
31086,2001.0,1.0,6.5,1.6,4.0,60.5,78.7,stornoway
31087,2001.0,2.0,6.4,1.0,11.0,64.8,65.5,stornoway
31088,2001.0,3.0,7.4,1.6,7.0,54.0,155.6,stornoway
31089,2001.0,4.0,9.4,3.4,2.0,56.9,165.5,stornoway
31090,2001.0,5.0,13.9,7.0,0.0,33.3,205.1,stornoway
31091,2001.0,6.0,13.5,8.2,0.0,55.3,164.9,stornoway
31092,2001.0,7.0,14.7,10.5,0.0,70.7,101.0,stornoway
31093,2001.0,8.0,16.8,11.0,0.0,75.5,162.2,stornoway
31094,2001.0,9.0,14.1,9.3,0.0,98.6,111.9,stornoway
31095,2001.0,10.0,13.4,9.5,0.0,179.4,72.3,stornoway
31096,2001.0,11.0,9.9,4.5,0.0,114.7,35.0,stornoway
31097,2001.0,12.0,7.6,2.2,5.0,114.4,44.2,stornoway
31098,2002.0,1.0,9.1,4.3,3.0,197.6,25.9,stornoway
31099,2002.0,2.0,7.5,1.9,5.0,159.4,67.8,stornoway
31100,2002.0,3.0,8.7,3.9,2.0,97.6,107.7,stornoway
31101,2002.0,4.0,11.1,5.6,0.0,74.2,148.2,stornoway
31102,2002.0,5.0,13.3,6.9,0.0,60.0,214.4,stornoway
31103,2002.0,6.0,15.1,10.1,0.0,103.8,160.7,stornoway
31104,2002.0,7.0,15.2,9.9,0.0,100.2,106.4,stornoway
31105,2002.0,8.0,16.4,11.5,0.0,44.0,128.1,stornoway
31106,2002.0,9.0,15.5,10.2,0.0,38.0,82.4,stornoway
31107,2002.0,10.0,11.2,6.2,1.0,91.4,71.7,stornoway
31108,2002.0,11.0,10.2,6.2,1.0,95.4,35.7,stornoway
31109,2002.0,12.0,7.7,3.4,4.0,29.8,25.4,stornoway
31110,2003.0,1.0,7.3,2.3,9.0,154.2,27.9,stornoway
31111,2003.0,2.0,8.2,3.0,6.0,54.4,56.2,stornoway
31112,2003.0,3.0,10.1,4.1,4.0,76.0,69.6,stornoway
31113,2003.0,4.0,12.9,6.4,0.0,32.2,171.6,stornoway
31114,2003.0,5.0,12.6,6.2,1.0,108.9,126.2,stornoway
31115,2003.0,6.0,15.9,10.7,0.0,66.2,121.9,stornoway
31116,2003.0,7.0,17.8,12.3,0.0,56.9,115.5,stornoway
31117,2003.0,8.0,17.7,11.7,0.0,49.0,144.0,stornoway
31118,2003.0,9.0,15.1,9.3,0.0,49.0,83.7,stornoway
31119,2003.0,10.0,11.2,5.4,0.0,76.2,102.1,stornoway
31120,2003.0,11.0,10.8,5.3,0.0,103.2,44.2,stornoway
31121,2003.0,12.0,7.9,2.8,5.0,135.6,27.9,stornoway
31122,2004.0,1.0,7.2,2.7,6.0,149.2,23.2,stornoway
31123,2004.0,2.0,7.6,1.6,9.0,108.2,64.7,stornoway
31124,2004.0,3.0,9.2,3.8,0.0,66.0,121.5,stornoway
31125,2004.0,4.0,10.9,5.7,0.0,77.6,105.2,stornoway
31126,2004.0,5.0,13.4,6.8,0.0,40.4,105.2,stornoway
31127,2004.0,6.0,14.8,9.8,0.0,71.0,89.2,stornoway
31128,2004.0,7.0,16.0,10.4,0.0,59.4,122.5,stornoway
31129,2004.0,8.0,17.3,12.0,0.0,96.8,147.3,stornoway
31130,2004.0,9.0,14.9,9.4,0.0,131.0,118.0,stornoway
31131,2004.0,10.0,11.4,6.8,0.0,143.6,50.7,stornoway
31132,2004.0,11.0,9.6,5.3,3.0,117.8,31.1,stornoway
31133,2004.0,12.0,8.8,3.4,4.0,136.4,17.2,stornoway
31134,2005.0,1.0,8.1,3.2,3.0,160.2,23.9,stornoway
31135,2005.0,2.0,6.9,2.1,1.0,84.8,53.2,stornoway
31136,2005.0,3.0,9.1,4.0,5.0,99.0,88.4,stornoway
31137,2005.0,4.0,10.5,5.0,1.0,113.3,156.9,stornoway
31138,2005.0,5.0,11.9,5.2,1.0,58.2,168.9,stornoway
31139,2005.0,6.0,14.5,9.4,0.0,92.8,101.1,stornoway
31140,2005.0,7.0,15.4,10.6,0.0,56.6,85.4,stornoway
31141,2005.0,8.0,16.2,10.9,0.0,124.3,105.2,stornoway
31142,2005.0,9.0,14.9,9.5,0.0,164.8,81.4,stornoway
31143,2005.0,10.0,13.5,8.3,0.0,117.0,61.9,stornoway
31144,2005.0,11.0,9.8,4.3,0.0,128.8,40.2,stornoway
31145,2005.0,12.0,8.9,4.1,1.0,74.0,31.4,stornoway
31146,2006.0,1.0,8.4,3.7,1.0,98.8,39.0,stornoway
31147,2006.0,2.0,8.0,3.3,3.0,60.8,58.8,stornoway
31148,2006.0,3.0,6.9,2.0,8.0,109.2,74.9,stornoway
31149,2006.0,4.0,9.8,3.8,1.0,121.6,144.7,stornoway
31150,2006.0,5.0,12.5,5.8,0.0,96.8,171.3,stornoway
31151,2006.0,6.0,15.7,9.5,0.0,57.4,123.9,stornoway
31152,2006.0,7.0,18.2,12.5,0.0,58.4,140.4,stornoway
31153,2006.0,8.0,16.2,11.6,0.0,59.6,64.7,stornoway
31154,2006.0,9.0,17.0,11.8,0.0,87.2,88.6,stornoway
31155,2006.0,10.0,13.6,9.2,0.0,168.6,48.0,stornoway
31156,2006.0,11.0,10.0,4.9,0.0,134.2,28.7,stornoway
31157,2006.0,12.0,9.0,4.7,0.0,204.3,15.6,stornoway
31158,2007.0,1.0,8.4,3.5,0.0,215.0,15.6,stornoway
31159,2007.0,2.0,8.1,3.8,2.0,99.4,51.0,stornoway
31160,2007.0,3.0,9.4,3.4,3.0,116.8,129.6,stornoway
31161,2007.0,4.0,12.9,6.5,0.0,53.8,157.6,stornoway
31162,2007.0,5.0,12.3,5.9,0.0,143.2,172.9,stornoway
31163,2007.0,6.0,14.3,9.3,0.0,35.2,205.5,stornoway
31164,2007.0,7.0,15.9,11.2,0.0,85.6,118.7,stornoway
31165,2007.0,8.0,15.7,10.5,0.0,133.6,69.6,stornoway
31166,2007.0,9.0,14.1,8.8,0.0,107.8,105.9,stornoway
31167,2007.0,10.0,13.0,8.8,0.0,91.8,59.2,stornoway
31168,2007.0,11.0,9.6,4.9,1.0,110.6,19.7,stornoway
31169,2007.0,12.0,8.6,3.4,3.0,127.0,30.3,stornoway
31170,2008.0,1.0,7.5,2.4,5.0,156.4,22.0,stornoway
31171,2008.0,2.0,9.0,2.2,7.0,118.8,64.4,stornoway
31172,2008.0,3.0,7.7,2.0,3.0,125.4,95.8,stornoway
31173,2008.0,4.0,10.0,3.6,1.0,63.0,178.5,stornoway
31174,2008.0,5.0,14.5,8.0,0.0,12.8,289.4,stornoway
31175,2008.0,6.0,14.5,8.6,0.0,88.4,135.5,stornoway
31176,2008.0,7.0,17.0,11.2,0.0,61.8,137.3,stornoway
31177,2008.0,8.0,16.6,11.8,0.0,106.6,134.0,stornoway
31178,2008.0,9.0,14.6,9.3,0.0,62.0,75.0,stornoway
31179,2008.0,10.0,11.0,5.3,0.0,190.8,70.1,stornoway
31180,2008.0,11.0,9.1,4.3,2.0,146.6,19.5,stornoway
31181,2008.0,12.0,7.4,2.3,4.0,96.6,18.6,stornoway
31182,2009.0,1.0,7.7,3.2,0.0,168.4,25.5,stornoway
31183,2009.0,2.0,7.4,3.0,6.0,72.6,32.1,stornoway
31184,2009.0,3.0,9.0,3.5,2.0,137.0,93.2,stornoway
31185,2009.0,4.0,9.0,3.5,2.0,71.0,151.2,stornoway
31186,2009.0,5.0,13.6,6.8,0.0,100.0,200.0,stornoway
31187,2009.0,6.0,15.7,9.2,0.0,36.4,251.8,stornoway
31188,2009.0,7.0,17.2,11.7,0.0,134.2,146.0,stornoway
31189,2009.0,8.0,16.5,11.4,0.0,122.8,96.1,stornoway
31190,2009.0,9.0,14.9,10.4,0.0,88.4,64.6,stornoway
31191,2009.0,10.0,12.7,7.2,0.0,137.6,74.1,stornoway
31192,2009.0,11.0,9.8,4.8,0.0,173.4,45.9,stornoway
31193,2009.0,12.0,7.1,1.9,11.0,116.2,32.3,stornoway
31194,2010.0,1.0,6.0,1.4,11.0,89.4,49.1,stornoway
31195,2010.0,2.0,5.5,0.6,7.0,56.8,50.3,stornoway
31196,2010.0,3.0,8.9,3.1,6.0,61.0,91.5,stornoway
31197,2010.0,4.0,10.4,4.0,2.0,69.0,112.6,stornoway
31198,2010.0,5.0,12.0,5.7,0.0,68.0,158.3,stornoway
31199,2010.0,6.0,15.9,9.9,0.0,28.2,130.8,stornoway
31200,2010.0,7.0,16.1,10.9,0.0,108.4,105.8,stornoway
31201,2010.0,8.0,15.8,10.2,0.0,57.6,89.6,stornoway
31202,2010.0,9.0,14.8,9.7,0.0,129.0,103.8,stornoway
31203,2010.0,10.0,12.1,7.2,0.0,121.6,92.1,stornoway
31204,2010.0,11.0,7.6,2.2,5.0,91.2,49.3,stornoway
31205,2010.0,12.0,5.1,-0.7,20.0,43.4,38.3,stornoway
31206,2011.0,1.0,7.1,2.1,10.0,108.8,31.7,stornoway
31207,2011.0,2.0,8.2,3.3,1.0,81.0,65.9,stornoway
31208,2011.0,3.0,8.7,3.4,5.0,93.0,81.6,stornoway
31209,2011.0,4.0,12.9,6.6,0.0,51.0,140.5,stornoway
31210,2011.0,5.0,13.0,7.0,0.0,153.2,162.4,stornoway
31211,2011.0,6.0,14.1,8.5,0.0,53.4,162.0,stornoway
31212,2011.0,7.0,16.0,10.5,0.0,44.6,121.6,stornoway
31213,2011.0,8.0,15.6,10.0,0.0,77.6,101.2,stornoway
31214,2011.0,9.0,15.2,10.3,0.0,143.4,77.7,stornoway
31215,2011.0,10.0,12.7,7.3,0.0,148.8,58.4,stornoway
31216,2011.0,11.0,11.8,6.5,0.0,139.8,53.9,stornoway
31217,2011.0,12.0,7.6,1.8,8.0,195.0,15.5,stornoway
31218,2012.0,1.0,7.5,2.9,3.0,145.2,30.6,stornoway
31219,2012.0,2.0,8.8,4.2,1.0,69.6,38.0,stornoway
31220,2012.0,3.0,10.7,5.6,1.0,54.4,107.6,stornoway
31221,2012.0,4.0,9.5,3.4,4.0,85.4,148.5,stornoway
31222,2012.0,5.0,12.4,5.5,2.0,43.4,244.7,stornoway
31223,2012.0,6.0,13.6,8.5,0.0,37.8,166.5,stornoway
31224,2012.0,7.0,15.3,9.9,0.0,56.0,95.5,stornoway
31225,2012.0,8.0,16.7,11.3,0.0,92.8,111.5,stornoway
31226,2012.0,9.0,13.7,8.4,0.0,131.4,98.1,stornoway
31227,2012.0,10.0,10.8,4.5,1.0,99.4,92.6,stornoway
31228,2012.0,11.0,8.7,3.9,0.0,129.8,41.0,stornoway
31229,2012.0,12.0,6.9,1.8,9.0,158.6,28.4,stornoway
31230,2013.0,1.0,7.3,2.8,4.0,108.8,28.1,stornoway
31231,2013.0,2.0,7.3,1.6,7.0,70.4,72.1,stornoway
31232,2013.0,3.0,6.6,1.5,9.0,36.6,132.4,stornoway
31233,2013.0,4.0,9.0,2.4,8.0,97.2,182.2,stornoway
31234,2013.0,5.0,11.5,5.4,0.0,97.0,182.1,stornoway
31235,2013.0,6.0,14.5,9.2,0.0,35.6,135.5,stornoway
31236,2013.0,7.0,18.1,11.7,0.0,44.0,183.2,stornoway
31237,2013.0,8.0,16.6,11.3,0.0,104.6,102.1,stornoway
31238,2013.0,9.0,14.6,8.8,0.0,81.1,101.5,stornoway
31239,2013.0,10.0,12.7,7.9,0.0,140.2,65.4,stornoway
31240,2013.0,11.0,8.9,3.3,2.0,124.4,31.0,stornoway
31241,2013.0,12.0,8.6,3.9,2.0,217.23783432367514,11.2,stornoway
31242,2014.0,1.0,7.5,3.5,2.0,138.8,28.5,stornoway
31243,2014.0,2.0,7.6,2.9,1.0,147.6,54.3,stornoway
31244,2014.0,3.0,9.6,4.3,1.0,105.2,104.3,stornoway
31245,2014.0,4.0,11.4,6.1,0.0,86.4,164.1,stornoway
31246,2014.0,5.0,12.7,7.5,0.0,62.8,127.0,stornoway
31247,2014.0,6.0,16.3,10.8,0.0,49.4,140.9,stornoway
31248,2014.0,7.0,18.2,12.2,0.0,65.6,193.9,stornoway
31249,2014.0,8.0,15.9,10.3,0.0,141.4,143.9,stornoway
31250,2014.0,9.0,15.5,10.2,0.0,48.2,101.2,stornoway
31251,2014.0,10.0,12.5,7.0,0.0,198.0,76.8,stornoway
31252,2014.0,11.0,11.0,5.7,0.0,90.4,52.5,stornoway
31253,2014.0,12.0,7.6,2.2,1.0,168.2,20.3,stornoway
31254,2015.0,1.0,6.9,1.8,6.0,198.6,30.1,stornoway
31255,2015.0,2.0,7.3,2.6,4.0,115.2,45.3,stornoway
31256,2015.0,3.0,8.3,2.5,2.0,166.8,123.5,stornoway
31257,2015.0,4.0,10.1,3.7,1.0,65.0,184.2,stornoway
31258,2015.0,5.0,11.2,5.2,1.0,121.4,168.8,stornoway
31259,2015.0,6.0,13.4,7.7,0.0,99.2,93.6,stornoway
31260,2015.0,7.0,15.4,9.7,0.0,110.4,120.7,stornoway
31261,2015.0,8.0,15.8,10.5,0.0,89.0,112.4,stornoway
31262,2015.0,9.0,14.4,9.1,0.0,36.8,111.0,stornoway
31263,2015.0,10.0,13.3,7.9,0.0,71.4,70.8,stornoway
31264,2015.0,11.0,9.8,5.3,1.0,155.8,31.3,stornoway
31265,2015.0,12.0,9.2,3.7,1.0,217.23783432367514,21.1,stornoway
31266,2016.0,1.0,7.5,3.0,5.0,142.8,19.9,stornoway
31267,2016.0,2.0,6.6,1.0,6.0,146.2,82.9,stornoway
31268,2016.0,3.0,8.8,3.2,2.0,86.0,115.5,stornoway
31269,2016.0,4.0,9.5,3.4,3.0,55.0,143.4,stornoway
31270,2016.0,5.0,12.7,6.8,0.0,63.2,211.7,stornoway
31271,2016.0,6.0,14.8,10.1,0.0,82.6,133.0,stornoway
31272,2016.0,7.0,15.9,10.6,0.0,142.6,75.7,stornoway
31273,2016.0,8.0,16.6,10.8,0.0,92.2,126.2,stornoway
31274,2016.0,9.0,15.4,10.6,0.0,141.4,93.9,stornoway
31275,2016.0,10.0,13.1,7.2,0.0,38.4,106.6,stornoway
31276,2016.0,11.0,8.7,3.2,5.0,97.6,57.0,stornoway
31277,2016.0,12.0,10.1,5.1,2.0,111.8,23.8,stornoway
31278,2017.0,1.0,8.5,3.9,2.0,67.6,35.3,stornoway
31279,2017.0,2.0,8.4,3.8,4.0,108.6,75.4,stornoway
31280,2017.0,3.0,9.5,3.6,2.0,116.2,126.0,stornoway
31281,2017.0,4.0,10.3,4.9,0.0,66.8,101.1,stornoway
31282,2017.0,5.0,14.4,8.0,0.0,43.8,203.1,stornoway
31283,2017.0,6.0,15.1,9.9,0.0,55.8,114.1,stornoway
31284,2017.0,7.0,16.6,10.2,0.0,74.6,166.4,stornoway
31285,2017.0,8.0,16.5,11.0,0.0,114.6,122.3,stornoway
31286,2017.0,9.0,14.8,9.9,0.0,111.2,97.3,stornoway
31287,2017.0,10.0,12.9,7.8,0.0,155.2,56.9,stornoway
31288,2017.0,11.0,7.8,3.1,0.0,184.4,42.8,stornoway
31289,2017.0,12.0,7.4,2.3,8.0,138.2,16.7,stornoway
31290,2018.0,1.0,6.5,1.6,9.0,167.0,32.6,stornoway
31291,2018.0,2.0,6.5,0.8,10.0,79.6,89.2,stornoway
31292,2018.0,3.0,7.1,2.0,6.0,72.4,125.5,stornoway
31293,2018.0,4.0,10.9,4.9,2.0,69.6,185.5,stornoway
31294,2018.0,5.0,13.8,7.2,0.0,47.0,203.1,stornoway
31295,2018.0,6.0,15.9,9.8,0.0,38.2,172.9,stornoway
